,Confound,Conf_time_point,Model,h5name,Accuracy BL,Std-Dev BL,Accuracy CB,Std-Dev CB,Accuracy Diff CB - BL,Std-Dev Diff CB - BL,h5cat,category,abs_diff,rank
107,Novelty_seeking,BL,SVM-rbf,posthoc-cc3-h5causal1-Novelty_seeking,68.93054970581103,3.731468072745593,66.8210201529017,4.7401727313091255,-2.1095295529093394,2.613630464360475,h5causal1,Personality,2.1095295529093394,43
119,Openness,BL,SVM-rbf,posthoc-cc3-h5causal1-Openness,68.93054970581103,3.731468072745593,67.42610177279167,4.92974689332882,-1.5044479330193594,1.9668918123745573,h5causal1,Personality,1.5044479330193594,64
323,OpennessFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-OpennessFU3,68.93054970581103,3.731468072745593,66.10587293078582,4.89130148585347,-2.8246767750252033,2.4708785753643507,h5causal1,Personality,2.8246767750252033,24
275,Positive_affectFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Positive_affectFU3,68.93054970581103,3.731468072745593,67.66158057969905,5.731931532016053,-1.268969126111974,2.9184072764926396,h5causal1,Personality,1.268969126111974,76
278,Sensation_seeking,BL,SVM-rbf,posthoc-cc3-h5causal1-Sensation_seeking,68.93054970581103,3.731468072745593,64.21175224311114,3.7507522235812094,-4.718797462699897,3.913326534048577,h5causal1,Personality,4.718797462699897,4
5,Sensation_seekingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Sensation_seekingFU3,68.93054970581103,3.731468072745593,64.42330027695881,3.92542247555339,-4.507249428852211,2.2528159459681185,h5causal1,Personality,4.507249428852211,5
65,Bullying,BL,SVM-rbf,posthoc-cc3-h5causal1-Bullying,68.93054970581103,3.731468072745593,68.32877053260329,4.841818088386213,-0.6017791732077393,1.9836389498520215,h5causal1,Social,0.6017791732077393,101
155,BullyingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-BullyingFU3,68.93054970581103,3.731468072745593,68.12966650074664,3.402243317994227,-0.8008832050643844,1.593182774865717,h5causal1,Social,0.8008832050643844,93
137,Bullying_victim,BL,SVM-rbf,posthoc-cc3-h5causal1-Bullying_victim,68.93054970581103,3.731468072745593,69.11414659672499,5.1820065115642855,0.1835968909139618,3.6287505931469135,h5causal1,Social,0.1835968909139618,117
113,Bullying_victimFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Bullying_victimFU3,68.93054970581103,3.731468072745593,67.45292019246722,4.497387188478663,-1.4776295133438033,1.1347383176979875,h5causal1,Social,1.4776295133438033,65
200,Interpers_perspective_takingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Interpers_perspective_takingFU3,68.93054970581103,3.731468072745593,66.35421053975061,4.824104820899002,-2.576339166060415,1.9847940322689426,h5causal1,Social,2.576339166060415,34
227,Prosocial_behavior,BL,SVM-rbf,posthoc-cc3-h5causal1-Prosocial_behavior,68.93054970581103,3.731468072745593,68.0058646347845,4.121160470943649,-0.924685071026532,1.0304056394832157,h5causal1,Social,0.924685071026532,86
314,Social_difficulties,BL,SVM-rbf,posthoc-cc3-h5causal1-Social_difficulties,68.93054970581103,3.731468072745593,66.39805171599598,4.6617402920224125,-2.5324979898150524,3.3991553754281325,h5causal1,Social,2.5324979898150524,35
95,Social_difficulties_impact,BL,SVM-rbf,posthoc-cc3-h5causal1-Social_difficulties_impact,68.93054970581103,3.731468072745593,67.10756722951844,5.481248058178187,-1.8229824762925895,2.9186671194446943,h5causal1,Social,1.8229824762925895,55
287,UrbanicityFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-UrbanicityFU3,68.93054970581103,3.731468072745593,67.02183124656992,4.101939048289974,-1.90871845924111,2.7219849807776724,h5causal1,Social,1.90871845924111,49
